units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,39997,NA,Vascular plants,pollen,Adenium,TRSH,6,3
NISP,NA,pollen,39999,NA,Vascular plants,pollen,Afraegle-type (A. paniculata),TRSH,1,1
NISP,NA,pollen,40000,NA,Vascular plants,pollen,Aidia-type,TRSH,36,1
NISP,NA,pollen,40001,NA,Vascular plants,pollen,Aidia-type (A. micrantha),TRSH,1,1
NISP,NA,pollen,40002,NA,Vascular plants,pollen,Albizia-type,TRSH,28,4
NISP,NA,pollen,40003,NA,Vascular plants,pollen,Anogeissus,TRSH,8,1
NISP,NA,pollen,40004,NA,Vascular plants,pollen,Anthonotha,TRSH,2,1
NISP,NA,pollen,40005,NA,Vascular plants,pollen,Anthonotha-type,TRSH,3,2
NISP,NA,pollen,40007,NA,Vascular plants,pollen,Anthospermum hispidulum-type,UPHE,73,1
NISP,NA,pollen,40008,NA,Vascular plants,pollen,Berlinia,TRSH,14,1
NISP,NA,pollen,40009,NA,Vascular plants,pollen,Blepharis-type,TRSH,58,2
NISP,NA,pollen,40010,NA,Vascular plants,pollen,Boerhavia-type,UPHE,52,4
NISP,NA,pollen,40011,NA,Vascular plants,pollen,Botryospermum,TRSH,1,1
NISP,NA,pollen,40012,NA,Vascular plants,pollen,Bridelia micrantha-type,TRSH,53,2
NISP,NA,pollen,40014,NA,Vascular plants,pollen,Buchnera-type,UPHE,60,1
NISP,NA,pollen,40015,NA,Vascular plants,pollen,Caesalpinia/Haematoxylum,TRSH,10,2
NISP,NA,pollen,40017,NA,Vascular plants,pollen,Catha-type,TRSH,18,1
NISP,NA,pollen,40018,NA,Vascular plants,pollen,Catha-type (C. edulis),TRSH,32,1
NISP,NA,pollen,40019,NA,Vascular plants,pollen,Chaetachme aristata,TRSH,40,4
NISP,NA,pollen,40020,NA,Vascular plants,pollen,Citrullus,UPHE,4,2
NISP,NA,pollen,40029,NA,Vascular plants,pollen,Cleome-type,UPHE,24,3
NISP,NA,pollen,40032,NA,Vascular plants,pollen,Colophospermum mopane,TRSH,36,2
NISP,NA,pollen,40034,NA,Vascular plants,pollen,Cornulaca/Aerva,UPHE,52,2
NISP,NA,pollen,40035,NA,Vascular plants,pollen,Craterispermum,TRSH,3,1
NISP,NA,pollen,40036,NA,Vascular plants,pollen,Cressa,TRSH,1,1
NISP,NA,pollen,40038,NA,Vascular plants,pollen,Cressa-type,TRSH,2,2
NISP,NA,pollen,40039,NA,Vascular plants,pollen,Cressa-type (C. cretica),TRSH,4,1
NISP,NA,pollen,40042,NA,Vascular plants,pollen,Didelotia-type,TRSH,5,2
NISP,NA,pollen,40044,NA,Vascular plants,pollen,Distemonanthus benthamianus,TRSH,3,1
NISP,NA,pollen,40045,NA,Vascular plants,pollen,Dovyalis,TRSH,4,1
NISP,NA,pollen,40048,NA,Vascular plants,pollen,Ganophyllum giganteum,TRSH,11,2
NISP,NA,pollen,40049,NA,Vascular plants,pollen,Ganophyllum-type (G. giganteum),TRSH,15,2
NISP,NA,pollen,40051,NA,Vascular plants,pollen,Helichrysum-type,UPHE,3,1
NISP,NA,pollen,40052,NA,Vascular plants,pollen,Syncolostemon bracteosus-type,UPHE,2,1
NISP,NA,pollen,40056,NA,Vascular plants,pollen,Hymenocardia acida,TRSH,1,1
NISP,NA,pollen,40057,NA,Vascular plants,pollen,Hymenocardia acida-type,TRSH,55,6
NISP,NA,pollen,40058,NA,Vascular plants,pollen,Hymenodictyon-type,TRSH,76,2
NISP,NA,pollen,40059,NA,Vascular plants,pollen,Julbernardia,TRSH,16,3
NISP,NA,pollen,40060,NA,Vascular plants,pollen,Juniperus procera,TRSH,305,8
NISP,NA,pollen,40061,NA,Vascular plants,pollen,Justicia-type (J. flava),UPHE,19,1
NISP,NA,pollen,40065,NA,Vascular plants,pollen,Kickxia/Diclis,UPHE,9,1
NISP,NA,pollen,40066,NA,Vascular plants,pollen,Kiggelaria,TRSH,39,4
NISP,NA,pollen,40067,NA,Vascular plants,pollen,Kiggelaria africana,TRSH,103,5
NISP,NA,pollen,40070,NA,Vascular plants,pollen,Leptaulus,TRSH,4,3
NISP,NA,pollen,40072,NA,Vascular plants,pollen,Luffa-type,UPHE,4,2
NISP,NA,pollen,40073,NA,Vascular plants,pollen,Maesa-type,TRSH,1,1
NISP,NA,pollen,40074,NA,Vascular plants,pollen,Maesa lanceolata,TRSH,15,3
NISP,NA,pollen,40075,NA,Vascular plants,pollen,Maesa-type (M. lanceolata),TRSH,54,1
NISP,NA,pollen,40080,NA,Vascular plants,pollen,Manilkara-type,TRSH,8,2
NISP,NA,pollen,40082,NA,Vascular plants,pollen,Myrianthus-type (M. holstii),TRSH,183,2
NISP,NA,pollen,40083,NA,Vascular plants,pollen,Neoboutonia,TRSH,321,14
NISP,NA,pollen,40084,NA,Vascular plants,pollen,Ocimum-type,UPHE,24,3
NISP,NA,pollen,40085,NA,Vascular plants,pollen,Pentas,TRSH,1,1
NISP,NA,pollen,40086,NA,Vascular plants,pollen,Pentas-type,TRSH,9,4
NISP,NA,pollen,40087,NA,Vascular plants,pollen,Peristrophe-type,UPHE,14,3
NISP,NA,pollen,40088,NA,Vascular plants,pollen,Phyllanthus-type (P. amarus),UPHE,24,1
NISP,NA,pollen,40090,NA,Vascular plants,pollen,Pseudocedrela kotschyi,TRSH,1,1
NISP,NA,pollen,40092,NA,Vascular plants,pollen,Pupalia-type,UPHE,11,2
NISP,NA,pollen,40093,NA,Vascular plants,pollen,Striga,UPHE,17,2
NISP,NA,pollen,40094,NA,Vascular plants,pollen,Striga-type,UPHE,5,1
NISP,NA,pollen,40097,NA,Vascular plants,pollen,Tamarindus-type (T. indica),TRSH,18,1
NISP,NA,pollen,40098,NA,Vascular plants,pollen,Trichocladus,TRSH,115,4
NISP,NA,pollen,40099,NA,Vascular plants,pollen,Trichodesma,UPHE,4,4
NISP,NA,pollen,40102,NA,Vascular plants,pollen,Polydora serratuloides-type,UPHE,36,4
NISP,NA,pollen,40106,NA,Vascular plants,pollen,Welwitschia mirabilis,TRSH,1,1
NISP,NA,pollen,40107,NA,Vascular plants,pollen,Acacia-type (type II),TRSH,4,2
NISP,NA,pollen,40108,NA,Vascular plants,pollen,Acacia-type (type III),TRSH,2,1
NISP,NA,pollen,40121,NA,Vascular plants,pollen,Berlinia-type,TRSH,101,7
NISP,NA,pollen,40122,NA,Vascular plants,pollen,Cassine-type,TRSH,26,4
NISP,NA,pollen,40123,NA,Vascular plants,pollen,Celosia schweinfurthiana-type,UPHE,2,1
NISP,NA,pollen,40125,NA,Vascular plants,pollen,Cliffortia nitidula,TRSH,136,5
NISP,NA,pollen,40127,NA,Vascular plants,pollen,Cordia africana-type,TRSH,20,10
NISP,NA,pollen,40128,NA,Vascular plants,pollen,Cornus subg. Afrocrania,TRSH,199,14
NISP,NA,pollen,40129,NA,Vascular plants,pollen,Cornus volkensii,TRSH,152,17
NISP,NA,pollen,40131,NA,Vascular plants,pollen,Crassocephalum-type (C. montuosum),UPHE,55,4
NISP,NA,pollen,40132,NA,Vascular plants,pollen,Cussonia-type,TRSH,14,2
NISP,NA,pollen,40133,NA,Vascular plants,pollen,Ekebergia,TRSH,89,8
NISP,NA,pollen,40134,NA,Vascular plants,pollen,Ekebergia-type (E. capensis),TRSH,25,3
NISP,NA,pollen,40135,NA,Vascular plants,pollen,Englerina,TRSH,7,2
NISP,NA,pollen,40138,NA,Vascular plants,pollen,Lobelioideae undiff.,UPHE,2,1
NISP,NA,pollen,40144,NA,Vascular plants,pollen,Neoboutonia-type,TRSH,21,4
NISP,NA,pollen,40148,NA,Vascular plants,pollen,Ozoroa-type,TRSH,10,3
NISP,NA,pollen,40150,NA,Vascular plants,pollen,Psydrax-type (P. schimperiana),TRSH,56,3
NISP,NA,pollen,40151,NA,Vascular plants,pollen,Restionaceae undiff.,UPHE,56,2
NISP,NA,pollen,40152,NA,Vascular plants,pollen,Searsia,TRSH,324,6
NISP,NA,pollen,40153,NA,Vascular plants,pollen,Searsia natalensis,TRSH,25,2
NISP,NA,pollen,40156,NA,Vascular plants,pollen,Searsia-type (S. natalensis),TRSH,10,3
NISP,NA,pollen,40159,NA,Vascular plants,pollen,Searsia-type (S. tripartita),TRSH,4,2
NISP,NA,pollen,40162,NA,Vascular plants,pollen,Sclerochiton,TRSH,9,1
NISP,NA,pollen,40163,NA,Vascular plants,pollen,Silene/Uebelinia-type,UPHE,18,3
NISP,NA,pollen,40164,NA,Vascular plants,pollen,Urginea ,UPHE,1,1
NISP,NA,pollen,40167,NA,Vascular plants,pollen,Carissa,TRSH,9,1
NISP,NA,pollen,40171,NA,Vascular plants,pollen,Farsetia,TRSH,9,1
NISP,NA,pollen,40173,NA,Vascular plants,pollen,Monotes,TRSH,2,1
NISP,NA,pollen,40177,NA,Vascular plants,pollen,Sansevieria,UPHE,24,2
NISP,NA,pollen,40180,NA,Vascular plants,pollen,Androstachys,TRSH,6,1
NISP,NA,pollen,40181,NA,Vascular plants,pollen,Englerophytum,TRSH,85,7
NISP,NA,pollen,40183,NA,Vascular plants,pollen,Bergia,UPHE,1,1
NISP,NA,pollen,40184,NA,Vascular plants,pollen,Brachylaena,TRSH,53,4
NISP,NA,pollen,40199,NA,Vascular plants,pollen,cf. Dialium,TRSH,20,1
NISP,NA,pollen,40202,NA,Vascular plants,pollen,Kigelia,TRSH,3,1
NISP,NA,pollen,40204,NA,Vascular plants,pollen,Kirkia,TRSH,69,4
NISP,NA,pollen,40205,NA,Vascular plants,pollen,Markhamia,TRSH,7,2
NISP,NA,pollen,40210,NA,Vascular plants,pollen,Moraceae-type,TRSH,25,1
NISP,NA,pollen,40212,NA,Vascular plants,pollen,Peltophorum,TRSH,44,4
NISP,NA,pollen,40213,NA,Vascular plants,pollen,Podostemaceae,AQVP,6,3
NISP,NA,pollen,40215,NA,Vascular plants,pollen,Spirostachys,TRSH,155,6
NISP,NA,pollen,40221,NA,Vascular plants,pollen,Abrus,TRSH,1,1
NISP,NA,pollen,40238,NA,Vascular plants,pollen,Basella,UPHE,12,4
NISP,NA,pollen,40246,NA,Vascular plants,pollen,Chascanum,UPHE,1,1
NISP,NA,pollen,40251,NA,Vascular plants,pollen,Burkea africana,TRSH,48,1
NISP,NA,pollen,40253,NA,Vascular plants,pollen,Buxus hildebrandtii-type,TRSH,14,2
NISP,NA,pollen,40256,NA,Vascular plants,pollen,Buxus madagascarica,TRSH,14,1
NISP,NA,pollen,40264,NA,Vascular plants,pollen,Gardenieae,TRSH,7,3
NISP,NA,pollen,40271,NA,Vascular plants,pollen,Naucleeae,TRSH,1,1
NISP,NA,pollen,40291,NA,Vascular plants,pollen,Adina,TRSH,23,2
NISP,NA,pollen,40318,NA,Vascular plants,pollen,Chlorophora,TRSH,26,2
NISP,NA,pollen,40320,NA,Vascular plants,pollen,Chrozophora brocchiana-type,TRSH,25,1
NISP,NA,pollen,40328,NA,Vascular plants,pollen,Crossandra,UPHE,1,1
NISP,NA,pollen,40329,NA,Vascular plants,pollen,Curculigo,UPHE,1,1
NISP,NA,pollen,40335,NA,Vascular plants,pollen,Cynometra-type,TRSH,50,3
NISP,NA,pollen,40336,NA,Vascular plants,pollen,Anisotes,TRSH,11,3
NISP,NA,pollen,40338,NA,Vascular plants,pollen,Aponogeton,AQVP,371,9
NISP,NA,pollen,40341,NA,Vascular plants,pollen,Hydrolea,UPHE,2,1
NISP,NA,pollen,40343,NA,Vascular plants,pollen,Monimia-type,TRSH,11,1
NISP,NA,pollen,40346,NA,Vascular plants,pollen,Ravenea-type,PALM,8,1
NISP,NA,pollen,40347,NA,Vascular plants,pollen,Restio,UPHE,39,3
NISP,NA,pollen,40348,NA,Vascular plants,pollen,Telephium,UPHE,18,1
NISP,NA,pollen,40349,NA,Vascular plants,pollen,Ephippiandra,TRSH,10,2
NISP,NA,pollen,40350,NA,Vascular plants,pollen,Gagnebina,TRSH,5,2
NISP,NA,pollen,40359,NA,Vascular plants,pollen,Capparis fascicularis-type,TRSH,47,7
NISP,NA,pollen,40360,NA,Vascular plants,pollen,Hyphaene-type,PALM,57,4
NISP,NA,pollen,40362,NA,Vascular plants,pollen,Chlorophytum,UPHE,14,1
NISP,NA,pollen,40364,NA,Vascular plants,pollen,Lasianthus,TRSH,44,3
NISP,NA,pollen,40366,NA,Vascular plants,pollen,cf. Boscia,TRSH,3,1
NISP,NA,pollen,40367,NA,Vascular plants,pollen,cf. Cadaba,TRSH,17,1
NISP,NA,pollen,40368,NA,Vascular plants,pollen,cf. Capparis,TRSH,4,1
NISP,NA,pollen,40369,NA,Vascular plants,pollen,Commiphora-type,TRSH,29,1
NISP,NA,pollen,40370,NA,Vascular plants,pollen,Jatropha/Croton,TRSH,1,1
NISP,NA,pollen,40371,NA,Vascular plants,pollen,Enicostema,UPHE,1,1
NISP,NA,pollen,40372,NA,Vascular plants,pollen,Acanthaceae (tricolporate),UPHE,17,3
NISP,NA,pollen,40373,NA,Vascular plants,pollen,Anthospermum-type,UPHE,316,4
NISP,NA,pollen,40374,NA,Vascular plants,pollen,Stoebe-type,UPHE,563,17
NISP,NA,pollen,40376,NA,Vascular plants,pollen,Bruniaceae,TRSH,262,5
NISP,NA,pollen,40377,NA,Vascular plants,pollen,Lobostemon,UPHE,16,2
NISP,NA,pollen,40378,NA,Vascular plants,pollen,Mesembryanthemoideae,UPHE,88,5
NISP,NA,pollen,40383,NA,Vascular plants,pollen,Penaeaceae,TRSH,30,1
NISP,NA,pollen,40384,NA,Vascular plants,pollen,Olinia,TRSH,40,3
NISP,NA,pollen,40385,NA,Vascular plants,pollen,Phylica,TRSH,98,3
NISP,NA,pollen,40386,NA,Vascular plants,pollen,Ruschia-type,SUCC,71,4
NISP,NA,pollen,40389,NA,Vascular plants,pollen,Lawsonia,TRSH,10,2
NISP,NA,pollen,40390,NA,Vascular plants,pollen,Mitriostigma,TRSH,1,1
NISP,NA,pollen,40391,NA,Vascular plants,pollen,Pouchetia,TRSH,1,1
NISP,NA,pollen,40394,NA,Vascular plants,pollen,Anthocleista grandiflora,TRSH,9,1
NISP,NA,pollen,40395,NA,Vascular plants,pollen,Cleistanthus,TRSH,31,2
NISP,NA,pollen,40400,NA,Vascular plants,pollen,Pedaliaceae,UPHE,3,1
NISP,NA,pollen,40402,NA,Vascular plants,pollen,Portulacaria,TRSH,1,1
NISP,NA,pollen,40413,NA,Vascular plants,pollen,Olax,TRSH,6,2
NISP,NA,pollen,40415,NA,Vascular plants,pollen,Alstonia,TRSH,21,2
NISP,NA,pollen,40416,NA,Vascular plants,pollen,Heteromorpha,TRSH,92,3
NISP,NA,pollen,40442,NA,Vascular plants,pollen,Foeniculum-type,UPHE,26,4
NISP,NA,pollen,40471,NA,Vascular plants,pollen,Phytolacca-type,UPHE,29,1
NISP,NA,pollen,40496,NA,Vascular plants,pollen,Daniellia,TRSH,2,1
NISP,NA,pollen,40498,NA,Vascular plants,pollen,Deinbollia,TRSH,15,1
NISP,NA,pollen,40500,NA,Vascular plants,pollen,Desplatsia,TRSH,4,1
NISP,NA,pollen,40514,NA,Vascular plants,pollen,Faboideae (type 1),UPHE,52,1
NISP,NA,pollen,40515,NA,Vascular plants,pollen,Faboideae (type 2),UPHE,34,1
NISP,NA,pollen,40529,NA,Vascular plants,pollen,Leptactina,TRSH,10,2
NISP,NA,pollen,40535,NA,Vascular plants,pollen,Bertiera-type,TRSH,1,1
NISP,NA,pollen,40540,NA,Vascular plants,pollen,Rinorea,TRSH,5,3
NISP,NA,pollen,40907,NA,Vascular plants,pollen,Fabaceae (type 1),UPHE,71,2
NISP,NA,pollen,41094,NA,Vascular plants,pollen,Proteaceae/Sapindaceae,SEED,28,2
NISP,NA,pollen,41399,NA,Vascular plants,pollen,Tordylium maximum,UPHE,1,1
NISP,NA,pollen,41403,NA,Vascular plants,pollen,Aeschynomene-type (A. baumii),TRSH,11,1
NISP,NA,pollen,41404,NA,Vascular plants,pollen,Ammannia-type (A. prieuriana),UPHE,1,1
NISP,NA,pollen,41407,NA,Vascular plants,pollen,Basella alba-type,UPHE,7,3
NISP,NA,pollen,41408,NA,Vascular plants,pollen,Brucea antidysenterica,TRSH,4,2
NISP,NA,pollen,41410,NA,Vascular plants,pollen,Canthium gueinzii-type,TRSH,153,6
NISP,NA,pollen,41413,NA,Vascular plants,pollen,Cassia-type (C. mimosoides),TRSH,8,1
NISP,NA,pollen,41414,NA,Vascular plants,pollen,Cerastium-type (C. octandrum),UPHE,24,1
NISP,NA,pollen,41418,NA,Vascular plants,pollen,Commiphora edulis subsp. boiviniana-type,TRSH,3,2
NISP,NA,pollen,41420,NA,Vascular plants,pollen,Flabellaria-type,UPHE,7,2
NISP,NA,pollen,41421,NA,Vascular plants,pollen,Flabellaria-type (F. paniculata),UPHE,13,2
NISP,NA,pollen,41422,NA,Vascular plants,pollen,Galiniera coffeoides,TRSH,25,3
NISP,NA,pollen,41425,NA,Vascular plants,pollen,Mitragyna-type (M. rubrostipulata),TRSH,45,4
NISP,NA,pollen,41427,NA,Vascular plants,pollen,Heliotropium steudneri,UPHE,1,1
NISP,NA,pollen,41428,NA,Vascular plants,pollen,Heliotropium steudneri-type,UPHE,19,6
NISP,NA,pollen,41430,NA,Vascular plants,pollen,Hymenodictyon-type (H. floribundum),TRSH,29,3
NISP,NA,pollen,41432,NA,Vascular plants,pollen,Margaritaria-type (M. discoidea),UPHE,5,1
NISP,NA,pollen,41434,NA,Vascular plants,pollen,Ormocarpum-type (O. trichocarpum),TRSH,1,1
NISP,NA,pollen,41436,NA,Vascular plants,pollen,Phyllanthus-type (P. muellerianus),TRSH,1,1
NISP,NA,pollen,41440,NA,Vascular plants,pollen,Phyllanthus-type (P. nummulariifolius),TRSH,5,3
NISP,NA,pollen,41441,NA,Vascular plants,pollen,Phyllanthus-type (P. reticularus),TRSH,2,1
NISP,NA,pollen,41442,NA,Vascular plants,pollen,Phyllanthus fraternus,UPHE,8,1
NISP,NA,pollen,41443,NA,Vascular plants,pollen,Phyllanthus-type (P. fraternus),UPHE,15,1
NISP,NA,pollen,41444,NA,Vascular plants,pollen,Phyllanthus-type (P. rivae),UPHE,92,1
NISP,NA,pollen,41446,NA,Vascular plants,pollen,Pilea-type (P. bambuseti),UPHE,59,1
NISP,NA,pollen,41447,NA,Vascular plants,pollen,Salix subserrata,TRSH,1,1
NISP,NA,pollen,41450,NA,Vascular plants,pollen,Solanecio-type (S. mannii),UPHE,13,2
NISP,NA,pollen,41451,NA,Vascular plants,pollen,Silene-type (S. burchellii),UPHE,9,1
NISP,NA,pollen,41454,NA,Vascular plants,pollen,Seriphium kilimandscharicum,UPHE,26,4
NISP,NA,pollen,41456,NA,Vascular plants,pollen,Swertia-type (S. kilimandscharica),UPHE,18,2
NISP,NA,pollen,41460,NA,Vascular plants,pollen,Coptosperma-type (C. graveolens),TRSH,6,1
NISP,NA,pollen,41462,NA,Vascular plants,pollen,Uebelinia-type,UPHE,3,1
NISP,NA,pollen,41463,NA,Vascular plants,pollen,Uebelinia-type (U. abyssinica),UPHE,13,1
NISP,NA,pollen,41465,NA,Vascular plants,pollen,Seriphium kilimandscharicum-type,UPHE,65,9
NISP,NA,pollen,41467,NA,Vascular plants,pollen,Bersama abyssinica,TRSH,27,5
NISP,NA,pollen,41468,NA,Vascular plants,pollen,Cleistanthus-type,TRSH,124,4
NISP,NA,pollen,41469,NA,Vascular plants,pollen,Dracaena steudneri-type,SUCC,41,3
NISP,NA,pollen,41470,NA,Vascular plants,pollen,Zanthoxylum-type (Z. usambarense),TRSH,17,2
NISP,NA,pollen,41518,NA,Vascular plants,pollen,Tetradenia-type,VACR,1,1
NISP,NA,pollen,41519,NA,Vascular plants,pollen,Osbeckia-type (O. tubulosa),VACR,2,1
NISP,NA,pollen,41520,NA,Vascular plants,pollen,Sericocomopsis-type,TRSH,11,2
NISP,NA,pollen,41521,NA,Vascular plants,pollen,Xymalos,TRSH,31,3
NISP,NA,pollen,41625,NA,Vascular plants,pollen,Calpocalyx-type (C. letestui),TRSH,6,2
NISP,NA,pollen,41627,NA,Vascular plants,pollen,Gaertnera paniculata-type,TRSH,61,4
NISP,NA,pollen,41631,NA,Vascular plants,pollen,Guibourtia-type (G. demeusei),TRSH,10,2
NISP,NA,pollen,41632,NA,Vascular plants,pollen,Tacazzea apiculata,UPHE,4,1
NISP,NA,pollen,41633,NA,Vascular plants,pollen,Tacazzea apiculata-type,UPHE,29,2
NISP,NA,pollen,41641,NA,Vascular plants,pollen,Anacolosa uncifera,TRSH,2,1
NISP,NA,pollen,41643,NA,Vascular plants,pollen,Bombax buonopozense-type,TRSH,3,3
NISP,NA,pollen,41645,NA,Vascular plants,pollen,Chaetocarpus-type,TRSH,1,1
NISP,NA,pollen,41646,NA,Vascular plants,pollen,Gilbertiodendron,TRSH,14,1
NISP,NA,pollen,41648,NA,Vascular plants,pollen,Gilbertiodendron-type,TRSH,18,1
NISP,NA,pollen,41649,NA,Vascular plants,pollen,Gilbertiodendron-type (G. mayombense),TRSH,1,1
NISP,NA,pollen,41650,NA,Vascular plants,pollen,Pentadesma,TRSH,34,5
NISP,NA,pollen,41652,NA,Vascular plants,pollen,Psorospermum febrifugum-type,TRSH,9,3
NISP,NA,pollen,41654,NA,Vascular plants,pollen,Trichoscypha-type (T. arborea),TRSH,1,1
NISP,NA,pollen,41691,NA,Vascular plants,pollen,Ludwigia sect. Jussiaea-type,AQVP,21,6
NISP,NA,pollen,41692,NA,Vascular plants,pollen,Baikiaea,TRSH,53,2
NISP,NA,pollen,41693,NA,Vascular plants,pollen,Lecaniodiscus-type,TRSH,1,1
NISP,NA,pollen,41694,NA,Vascular plants,pollen,Lecaniodiscus cupanioides,TRSH,2,1
NISP,NA,pollen,41695,NA,Vascular plants,pollen,Lecaniodiscus-type (L. cupanioides),TRSH,1,1
NISP,NA,pollen,41696,NA,Vascular plants,pollen,Pentaclethra eetveldeana,TRSH,22,3
NISP,NA,pollen,41706,NA,Vascular plants,pollen,Baissea,UPHE,4,1
NISP,NA,pollen,41707,NA,Vascular plants,pollen,Baissea-type,UPHE,5,1
NISP,NA,pollen,41710,NA,Vascular plants,pollen,Borassus-type (B. aethiopum),PALM,6,3
NISP,NA,pollen,41711,NA,Vascular plants,pollen,Chrysobalanus-type,TRSH,28,2
NISP,NA,pollen,41713,NA,Vascular plants,pollen,Hibiscus-type (H. micranthus),TRSH,3,1
NISP,NA,pollen,41714,NA,Vascular plants,pollen,Mimosa-type (M. pigra),TRSH,3,1
NISP,NA,pollen,41718,NA,Vascular plants,pollen,Stylosanthes-type,UPHE,1,1
NISP,NA,pollen,41720,NA,Vascular plants,pollen,Stylosanthes erecta-type,UPHE,5,1
NISP,NA,pollen,41721,NA,Vascular plants,pollen,Vigna-type (V. luteola),UPHE,8,1
NISP,NA,pollen,41772,NA,Vascular plants,pollen,Alstonia-type,TRSH,23,3
NISP,NA,pollen,41773,NA,Vascular plants,pollen,Anthostema-type,TRSH,85,5
NISP,NA,pollen,41775,NA,Vascular plants,pollen,Maranthes-type,TRSH,32,2
NISP,NA,pollen,41776,NA,Vascular plants,pollen,Phyllanthus reticulatus-type,TRSH,25,8
NISP,NA,pollen,41777,NA,Vascular plants,pollen,Piptadenia-type,TRSH,2,1
NISP,NA,pollen,41778,NA,Vascular plants,pollen,Raphia,PALM,122,8
NISP,NA,pollen,41779,NA,Vascular plants,pollen,Sclerosperma,PALM,10,2
NISP,NA,pollen,42232,NA,Vascular plants,pollen,Caryophyllaceae (porate),UPHE,1,1
NISP,NA,pollen,42507,NA,Vascular plants,pollen,cf. Corchorus,UPHE,6,1
NISP,NA,pollen,42515,NA,Vascular plants,pollen,cf. Zanthoxylum,TRSH,9,1
NISP,NA,pollen,42687,NA,Vascular plants,pollen,Stephania-type,UPHE,2,1
NISP,NA,pollen,42696,NA,Vascular plants,pollen,Brucea antidysenterica-type,TRSH,14,1
NISP,NA,pollen,42698,NA,Vascular plants,pollen,Capparis tomentosa-type,TRSH,12,5
NISP,NA,pollen,42699,NA,Vascular plants,pollen,Chlorophytum-type,UPHE,13,2
NISP,NA,pollen,42702,NA,Vascular plants,pollen,Cocculus pendulus-type,TRSH,3,1
NISP,NA,pollen,42703,NA,Vascular plants,pollen,Cola-type,TRSH,30,1
NISP,NA,pollen,42707,NA,Vascular plants,pollen,Combretum-type (C. molle),TRSH,8,1
NISP,NA,pollen,42709,NA,Vascular plants,pollen,Crossopteryx febrifuga,TRSH,40,1
NISP,NA,pollen,42710,NA,Vascular plants,pollen,Ebenaceae undiff.,TRSH,14,2
NISP,NA,pollen,42714,NA,Vascular plants,pollen,Galiniera saxifraga,TRSH,1,1
NISP,NA,pollen,42719,NA,Vascular plants,pollen,Irvingiaceae undiff.,TRSH,21,1
NISP,NA,pollen,42724,NA,Vascular plants,pollen,Lotus arabicus-type,UPHE,10,5
NISP,NA,pollen,42728,NA,Vascular plants,pollen,Micrococca-type (M. mercurialis),UPHE,10,1
NISP,NA,pollen,42733,NA,Vascular plants,pollen,Paullinia pinnata,TRSH,81,5
NISP,NA,pollen,42739,NA,Vascular plants,pollen,Resedaceae undiff.,UPHE,36,4
NISP,NA,pollen,42740,NA,Vascular plants,pollen,Salix subserrata-type,TRSH,24,1
NISP,NA,pollen,42744,NA,Vascular plants,pollen,Stemodia serrata,UPHE,2,1
NISP,NA,pollen,42750,NA,Vascular plants,pollen,Terminalia-type,TRSH,12,1
NISP,NA,pollen,42751,NA,Vascular plants,pollen,Thymelaeaceae undiff.,UPHE,16,3
NISP,NA,pollen,42757,NA,Vascular plants,pollen,Zanthoxylum-type (Z. zanthoxyloides),TRSH,6,1
NISP,NA,pollen,42758,NA,Vascular plants,pollen,Ziziphus-type,TRSH,10,3
NISP,NA,pollen,42862,NA,Vascular plants,pollen,Euphorbia (type 1),UPHE,57,1
NISP,NA,pollen,43055,NA,Vascular plants,pollen,Alangium chinense,TRSH,29,3
NISP,NA,pollen,43056,NA,Vascular plants,pollen,Alstonia-type (A. boonei),TRSH,20,2
NISP,NA,pollen,43057,NA,Vascular plants,pollen,Anogeissus-type,TRSH,1,1
NISP,NA,pollen,43058,NA,Vascular plants,pollen,Anogeissus-type (A. leiocarpa),TRSH,17,2
NISP,NA,pollen,43059,NA,Vascular plants,pollen,Antidesma-type (A. rufescens),TRSH,4,1
NISP,NA,pollen,43060,NA,Vascular plants,pollen,Balanites rotudinfolia-type,TRSH,2,1
NISP,NA,pollen,43061,NA,Vascular plants,pollen,Bombax costatum-type,TRSH,3,2
NISP,NA,pollen,43062,NA,Vascular plants,pollen,Cassia-type (C. italica),TRSH,1,1
NISP,NA,pollen,43063,NA,Vascular plants,pollen,Senna-type italica,TRSH,6,2
NISP,NA,pollen,43065,NA,Vascular plants,pollen,Cissus phymatocarpa-type,TRSH,5,1
NISP,NA,pollen,43066,NA,Vascular plants,pollen,Cyphostemma-type (C. cyphopetalum),TRSH,23,1
NISP,NA,pollen,43067,NA,Vascular plants,pollen,Elaeophorbia-type,UPHE,7,2
NISP,NA,pollen,43068,NA,Vascular plants,pollen,Flueggea virosa-type,TRSH,28,4
NISP,NA,pollen,43069,NA,Vascular plants,pollen,Garcinia quadrifaria-type,TRSH,2,2
NISP,NA,pollen,43070,NA,Vascular plants,pollen,Lophira lanceolata-type,TRSH,17,2
NISP,NA,pollen,43071,NA,Vascular plants,pollen,Mansonia altissima-type,TRSH,3,2
NISP,NA,pollen,43072,NA,Vascular plants,pollen,Pancovia-type (P. bijuga),TRSH,3,2
NISP,NA,pollen,43075,NA,Vascular plants,pollen,Pavetta gardeniifolia-type,TRSH,15,2
NISP,NA,pollen,43076,NA,Vascular plants,pollen,Piptadeniastrum,TRSH,7,1
